timestamp,approve_estimate
2019-08-10 07:42:20,41.33028
2019-08-09 20:36:22,41.33028
2019-08-08 20:06:06,41.34695
2019-08-07 20:05:05,41.29712
2019-08-06 21:07:20,41.35875
2019-08-05 20:12:20,41.43881
2019-08-04 09:44:20,41.478190000000005
2019-08-03 09:41:17,41.39196
2019-08-02 17:27:19,41.4176
2019-08-01 11:08:04,41.505759999999995
2019-07-31 19:05:05,41.437059999999995
2019-07-30 19:19:28,41.905390000000004
2019-07-29 18:49:50,41.75597
2019-07-28 08:41:51,41.74086
2019-07-27 08:41:49,41.683409999999995
2019-07-26 18:46:45,41.73809
2019-07-25 18:31:46,41.75789
2019-07-24 18:55:46,41.77722
2019-07-23 22:05:51,41.94186
2019-07-22 17:24:44,42.27148
2019-07-21 16:37:37,41.76081
2019-07-21 16:38:35,41.7347
2019-07-19 09:44:44,41.7347
2019-07-18 18:50:47,41.70742
2019-07-17 17:09:16,41.47477
2019-07-16 20:29:47,41.40459
2019-07-15 17:21:43,41.56728
2019-07-14 10:08:41,41.95745
2019-07-13 10:14:45,41.92413
2019-07-12 19:19:52,41.93135
2019-07-11 18:39:42,41.822140000000005
2019-07-10 17:34:09,41.78241
2019-07-09 17:52:43,41.89097
2019-07-08 17:23:45,41.9083
2019-07-07 11:51:09,42.00573
2019-07-07 11:51:57,41.38198
2019-07-07 11:52:43,41.38198
2019-07-07 11:53:31,41.38198
2019-07-03 18:59:43,41.38198
2019-07-02 17:10:44,41.52959
2019-07-01 17:30:40,41.214259999999996
2019-06-30 00:42:37,41.2774
2019-06-29 09:22:40,41.3047
2019-06-28 17:22:39,41.29354
2019-06-27 17:29:17,41.19576
2019-06-26 17:35:46,41.24135
2019-06-25 22:40:38,41.234759999999994
2019-06-24 17:10:39,41.27888
2019-06-23 08:54:35,41.355740000000004
2019-06-22 11:05:34,41.37154
2019-06-21 20:02:43,41.37154
2019-06-20 17:24:39,41.10581
2019-06-19 17:45:35,41.16168
2019-06-18 17:46:32,41.4959
2019-06-17 23:43:33,41.40927
2019-06-16 09:15:20,41.4086
2019-06-16 09:16:05,41.09431
2019-06-14 22:03:35,41.09431
2019-06-13 17:35:36,41.04517
2019-06-12 18:10:32,40.929970000000004
2019-06-11 23:16:53,40.90348
2019-06-10 17:23:30,41.30365
2019-06-10 09:53:45,40.70913
2019-06-08 09:08:35,40.70913
2019-06-07 17:33:29,40.70913
2019-06-06 18:07:34,40.51807
2019-06-05 17:16:35,40.83706
2019-06-04 17:23:31,40.84887
2019-06-03 17:49:32,41.00229
2019-06-02 08:42:06,40.88752
2019-06-02 08:42:50,40.305240000000005
2019-05-31 22:19:19,40.305240000000005
2019-05-30 21:36:32,40.43422
2019-05-29 17:30:33,40.3208
2019-05-28 22:34:30,40.21971
2019-05-28 09:16:58,40.23515
2019-05-28 09:17:41,40.23515
2019-05-28 09:18:25,40.23515
2019-05-24 18:16:28,40.23515
2019-05-23 21:54:26,40.18141
2019-05-22 19:49:26,40.14721
2019-05-21 19:58:28,40.14015
2019-05-20 17:27:27,40.69801
2019-05-20 07:57:48,40.69801
2019-05-18 12:02:29,40.69801
2019-05-17 17:56:27,40.730309999999996
2019-05-16 19:40:28,40.75094
2019-05-15 20:17:31,40.75094
2019-05-14 21:17:23,41.09052
2019-05-13 19:37:24,41.92653
2019-05-13 10:01:45,41.87191
2019-05-11 13:02:31,41.87191
2019-05-10 17:25:24,41.84447
2019-05-09 17:23:22,41.84447
2019-05-08 20:12:26,41.90039
2019-05-07 19:42:23,42.38367
2019-05-06 17:22:26,42.09672
2019-05-05 09:09:58,42.070029999999996
2019-05-05 09:10:41,41.45581
2019-05-03 21:40:18,41.45581
2019-05-02 21:49:24,40.62981
2019-05-01 19:04:24,40.6577
2019-04-30 18:20:18,39.802040000000005
2019-04-29 19:04:21,39.95821
2019-04-29 09:36:34,39.81222
2019-04-27 14:41:01,39.81222
2019-04-26 23:51:01,39.76424
2019-04-25 23:57:17,39.93294
2019-04-24 17:59:22,39.9197
2019-04-23 17:38:21,39.7673
2019-04-22 22:39:18,40.3757
2019-04-22 09:57:27,40.237109999999994
2019-04-20 21:21:18,40.237109999999994
2019-04-19 19:48:18,40.19921
2019-04-18 23:09:17,40.60906
2019-04-17 18:12:19,40.564040000000006
2019-04-16 23:19:13,41.11728
